Job_ID,Job_Title,Company,Location,Salary,Experience,Skills,Education,Job_Type,Posted_Days_Ago,Applicants,Rating,Department,Industry,Status
9970,ML Engineer,TechNova,Indore,,3-6,"Python, Power BI, Statistics",M.Tech,Full Time,93,148,2.6,IT,Healthcare,On Hold
9971,BI Developer,SmartSoft,Chennai,521412,1-3,"SQL, Power BI, Machine Learning",MCA,Remote,44,179,4.2,Analytics,IT,Open
9972,SQL Developer,FutureAI,Hyderabad,,2-5,"SQL, Azure, Python",B.Tech,Full Time,88,135,2.6,Data Engineering,Retail,Closed
9973,ml engineer ,AnalyticsHub, ,,Fresher,"Tableau, NumPy, Azure, Pandas",B.Tech,Internship,32,34,3.3,Analytics,E-commerce,Closed
9974,SQL Developer,InsightIQ,Hyderabad,1047451,2-5,"Power BI, Azure, Tableau",MCA,Full Time,103,354,2.6,AI,Finance,Open
9975,BI Developer,AnalyticsHub,Indore,,,"NumPy, Excel, Power BI, SQL, Machine Learning, Tableau",B.Tech,Full Time,18,328,4.8,AI,Retail,On Hold
9976,Data Analyst,TechNova,Bhopal,3.5 LPA,1-3,"Pandas, NumPy, Python, Tableau, Statistics",MCA,Full Time,6,222,2.5,Business,Finance,Closed
9977,business analyst ,TechNova,Hyderabad,,5+,"Machine Learning, Pandas, Statistics",B.Tech,Internship,66,445,3.0,Data Engineering,Retail,On Hold
9978,SQL Developer,FutureAI,Bengaluru,3.7 LPA,Fresher,"Python, Tableau, Statistics, NumPy",,Full Time,88,113,3.5,Analytics,IT,Open
9979,Data Analyst,FutureAI,Chennai,,Fresher,"Pandas, Azure, Statistics, Python",,Remote,27,131,3.0,IT,IT,Open
9980,Power BI Developer,VisionData,Hyderabad,16.7 LPA,0-2,"Tableau, Azure, Machine Learning",B.Tech,Remote,149,439,3.1,AI,Finance,On Hold
9981,data engineer ,TechNova,Pune,17.9 LPA,0-2,"Azure, Statistics, Tableau, Pandas, NumPy",,Internship,45,385,4.5,IT,Retail,Open
9982,data analyst ,SmartSoft,Hyderabad,,2-5,"Power BI, Python, Azure, Statistics, SQL, Machine Learning",B.Tech,Contract,84,255,3.6,AI,Finance,Open
9983,Business Analyst,ByteWorks,Mumbai,,5+,"Python, Power BI, SQL, Excel, Statistics, Tableau",M.Tech,Remote,11,223,2.6,Business,Finance,Open
9984,Data Scientist,ByteWorks,Pune,1184509,1-3,"SQL, Tableau, NumPy, Statistics, Python, Pandas",,Contract,18,69,5.0,Data Engineering,Finance,On Hold
9985,BI Developer,InsightIQ,Bengaluru,,3-6,"Machine Learning, NumPy, Power BI",B.Tech,Internship,57,326,4.6,Data Engineering,Retail,Closed
9986,Business Analyst,ByteWorks,Bhopal,,0-2,"Pandas, Machine Learning, Azure, Power BI",,Internship,35,135,2.8,Business,Healthcare,Open
9987,SQL Developer,AnalyticsHub,Chennai,,3-6,"NumPy, Azure, Excel, Power BI, Python",BCA,Full Time,57,236,3.0,Analytics,Finance,Closed
9988,Business Analyst,ByteWorks,Mumbai,,2-5,"SQL, Pandas, Python, NumPy",BSc,Full Time,69,407,4.2,Analytics,Retail,Open
9989,Data Scientist,VisionData,Pune,5.5 LPA,Fresher,"Pandas, SQL, Azure, Statistics",BCA,Contract,179,96,3.8,Data Engineering,IT,Open
9990,Business Analyst,ByteWorks,Delhi,8.6 LPA,,"Machine Learning, Excel, Statistics, Tableau, Power BI, SQL",M.Tech,Contract,168,214,3.6,Analytics,IT,Closed
9991,BI Developer,TechNova,Hyderabad,,,"NumPy, Power BI, Excel, Pandas, Azure, SQL",BSc,Internship,49,379,4.7,Data Engineering,Healthcare,Closed
9992,Data Engineer,AnalyticsHub,Indore,5.3 LPA,3-6,"Pandas, Power BI, Excel, Azure, Statistics",BCA,Full Time,128,88,4.9,Analytics,IT,Closed
9993,Business Analyst,DataCorp,Hyderabad,,2-5,"Python, Statistics, Power BI, Pandas, Machine Learning",B.Tech,Full Time,98,371,4.2,IT,Retail,Closed
9994,Data Engineer,SmartSoft,Hyderabad,11.2 LPA,3-6,"SQL, Pandas, Excel, NumPy, Machine Learning, Azure",B.Tech,Full Time,4,485,3.5,Data Engineering,E-commerce,Closed
9995,bi developer ,VisionData,Indore,776081,0-2,"Pandas, Azure, Excel",MCA,Internship,116,270,3.7,AI,Retail,Closed
9996,BI Developer,ByteWorks,Mumbai,1358249,Fresher,"NumPy, Machine Learning, Azure",BSc,Contract,141,346,4.4,Business,Finance,Closed
9997,SQL Developer,DataCorp,Delhi,1333994,3-6,"Power BI, SQL, Excel",B.Tech,Remote,97,141,3.1,AI,Retail,Open
9998,Data Scientist,VisionData,Bengaluru,,3-6,"Excel, Machine Learning, Pandas, Power BI, NumPy",M.Tech,Internship,101,343,3.4,Analytics,Finance,Closed
9999,power bi developer ,FutureAI, indore ,,3-6,"SQL, Excel, Tableau",M.Tech,Contract,140,69,4.8,Data Engineering,Healthcare,Open
10000,Data Engineer,TechNova,Bengaluru,859263,Fresher,"Excel, SQL, Azure",B.Tech,Remote,109,250,4.8,Analytics,Retail,Open
6253,Data Analyst,VisionData,Bhopal,,2-5,"NumPy, Pandas, Azure, Excel",BSc,Full Time,98,116,3.8,AI,Finance,Closed
4685,ML Engineer,InsightIQ,hyderabad ,9.5 LPA,3-6,"Machine Learning, Python, Power BI, Pandas",B.Tech,Contract,106,305,3.5,Business,Retail,Closed
1732,Data Engineer,ByteWorks,Bhopal,,5+,"Python, Excel, Power BI, Azure, Tableau",,Full Time,32,169,2.5,Business,Retail,On Hold
4743,Data Scientist,AnalyticsHub,Mumbai,,Fresher,"Tableau, Statistics, Machine Learning, NumPy, Pandas, Power BI",M.Tech,Full Time,71,251,3.6,Data Engineering,Retail,On Hold
4522,Data Scientist,VisionData,,1692126,,"NumPy, SQL, Statistics, Azure, Python",M.Tech,Internship,176,24,4.3,AI,Retail,Closed
6341,BI Developer,FutureAI,Delhi,16.9 LPA,0-2,"NumPy, Machine Learning, Pandas, Python",MCA,Remote,97,278,3.8,Business,Finance,On Hold
577,Data Engineer,VisionData,Bhopal,8.4 LPA,0-2,"Power BI, NumPy, Statistics, Azure, Python",,Internship,90,335,4.3,AI,Retail,On Hold
5203,Data Engineer,SmartSoft,Hyderabad,715278,2-5,"Tableau, SQL, Statistics, Pandas, Power BI, Machine Learning",BSc,Internship,83,383,4.9,Business,IT,On Hold
6364,BI Developer,InsightIQ,Pune,,0-2,"NumPy, Azure, Machine Learning, Pandas",B.Tech,Internship,157,459,3.9,IT,Retail,Closed
440,BI Developer,DataCorp,Pune,,,"Tableau, Pandas, Statistics, Azure",B.Tech,Contract,113,265,3.4,Data Engineering,IT,Closed
2751,Power BI Developer,FutureAI,PUNE,,5+,"Machine Learning, Tableau, Statistics, SQL, Excel, Power BI",BSc,Full Time,48,456,4.3,Analytics,Finance,On Hold
7488,SQL Developer,AnalyticsHub,Pune,1006446,2-5,"Tableau, Machine Learning, Statistics, Excel",B.Tech,Internship,24,95,4.1,Business,Retail,Closed
5273,Data Scientist,InsightIQ,Bengaluru,3.1 LPA,,"Excel, Machine Learning, Power BI, Statistics",BCA,Remote,14,40,3.6,Data Engineering,Finance,Open
5654,Data Analyst,DataCorp,Delhi,4.7 LPA,5+,"Power BI, Python, Excel, NumPy, Pandas",BSc,Remote,108,91,4.5,AI,Retail,On Hold
4000,data engineer ,SmartSoft,Delhi,,2-5,"NumPy, Azure, SQL, Excel",B.Tech,Internship,20,364,3.6,AI,Healthcare,Closed
6034,Data Analyst,FutureAI,Indore,,1-3,"Python, Pandas, Tableau",,Remote,22,387,3.9,Business,Retail,On Hold
583,Business Analyst,FutureAI,Bhopal,1118783,3-6,"Python, Excel, Tableau, Pandas, Power BI",M.Tech,Internship,132,477,4.0,AI,Retail,On Hold
9931,Data Scientist,TechNova,Indore,,5+,"SQL, Statistics, Machine Learning, Tableau, NumPy",MCA,Contract,163,260,3.0,Data Engineering,Retail,Open
7052,SQL Developer,SmartSoft,Chennai,,3-6,"Azure, Machine Learning, Statistics, NumPy, Excel, Python",M.Tech,Full Time,57,312,3.2,Analytics,Healthcare,On Hold
8159,BI Developer,SmartSoft,Bengaluru,16.2 LPA,0-2,"NumPy, Pandas, Power BI, Machine Learning, Python",,Remote,39,18,4.5,Analytics,Healthcare,Open
9897,data analyst ,InsightIQ,PUNE,12.3 LPA,Fresher,"Power BI, Machine Learning, NumPy",BCA,Remote,151,291,3.8,Business,Finance,On Hold
2250,SQL Developer,DataCorp,Delhi,1035284,0-2,"Statistics, Python, Machine Learning, SQL, Power BI, Pandas",M.Tech,Remote,78,226,3.6,Business,Retail,Closed
4641,BI Developer,ByteWorks, ,,1-3,"Machine Learning, Statistics, Azure",M.Tech,Internship,160,236,3.5,AI,Finance,Open
9486,Data Analyst,DataCorp,Pune,5.1 LPA,Fresher,"Power BI, SQL, Excel, Azure",,Internship,115,6,3.5,Business,Healthcare,Open
4948,Data Analyst,SmartSoft,Pune,1441613,2-5,"Statistics, Excel, Power BI",,Internship,19,347,3.0,AI,IT,On Hold
9921,SQL Developer,TechNova,Pune,,5+,"Power BI, NumPy, Machine Learning, Excel",M.Tech,Remote,146,156,5.0,IT,Retail,On Hold
1964,Data Analyst,DataCorp,Hyderabad,,,"Pandas, Tableau, Excel, Python",MCA,Internship,45,302,3.9,Analytics,IT,On Hold
8244,Data Analyst,InsightIQ,Chennai,1379234,0-2,"Machine Learning, Power BI, Python, Pandas",MCA,Remote,17,401,3.9,IT,Finance,Open
6591,Data Scientist,InsightIQ,Chennai,,5+,"Excel, Azure, NumPy, Tableau, Statistics",MCA,Internship,50,78,4.4,IT,Finance,Open
8848,SQL Developer,InsightIQ,Chennai,17.6 LPA,5+,"Tableau, Python, Statistics, Azure, Excel",,Full Time,178,83,4.0,AI,Finance,On Hold
322,BI Developer,AnalyticsHub,Pune,,3-6,"Pandas, Python, SQL, Power BI, Tableau",B.Tech,Remote,169,97,3.2,Business,IT,On Hold
2679,ML Engineer,ByteWorks,Chennai,1573400,0-2,"Azure, SQL, Tableau, Power BI, Python",M.Tech,Remote,157,123,4.0,IT,E-commerce,On Hold
4626,Data Analyst,DataCorp,Bhopal,7.0 LPA,5+,"SQL, Statistics, Pandas",M.Tech,Full Time,175,369,3.0,Data Engineering,Retail,Closed
4950,Data Scientist,AnalyticsHub,Bhopal,1435957,Fresher,"Python, Machine Learning, Statistics",BCA,Full Time,175,182,2.9,Business,IT,Open
8329,power bi developer ,DataCorp,Hyderabad,,,"Pandas, Excel, Tableau, NumPy",B.Tech,Full Time,104,119,4.8,Business,E-commerce,On Hold
3338,Data Engineer,FutureAI,Mumbai,,Fresher,"Machine Learning, Python, Statistics, Pandas, Excel",,Contract,180,338,4.1,Data Engineering,Retail,Closed
5590,BI Developer,ByteWorks,Hyderabad,14.7 LPA,Fresher,"Azure, NumPy, Python, Machine Learning, Power BI",BSc,Contract,165,116,3.1,AI,Retail,Closed
252,Data Scientist,VisionData,Bengaluru,6.9 LPA,0-2,"Pandas, Statistics, SQL",BCA,Contract,113,320,2.8,Data Engineering,Finance,Open
3974,Data Engineer,VisionData, ,,2-5,"Tableau, Excel, Machine Learning",BCA,Full Time,120,31,3.1,Business,E-commerce,On Hold
6631,Data Analyst,VisionData,Indore,8.8 LPA,0-2,"Power BI, Statistics, SQL, Machine Learning",MCA,Contract,142,114,4.5,Business,Retail,On Hold
5548,Data Scientist,TechNova, indore ,16.4 LPA,,"Python, NumPy, Machine Learning",BCA,Remote,149,80,4.1,Analytics,Retail,Closed
36,SQL Developer,SmartSoft,Indore,,Fresher,"SQL, Excel, Pandas, Statistics",BSc,Internship,103,354,3.1,Data Engineering,Healthcare,Closed
8363,BI Developer,InsightIQ,Bengaluru,,5+,"SQL, NumPy, Python, Excel, Machine Learning, Statistics",M.Tech,Contract,24,352,4.7,Business,Retail,Closed
1514,Data Scientist,ByteWorks,Hyderabad,4.5 LPA,5+,"Statistics, Pandas, Power BI, Tableau, NumPy, Machine Learning",M.Tech,Remote,113,205,4.2,AI,Finance,Closed
9318,ML Engineer,SmartSoft,Bengaluru,,3-6,"SQL, Excel, Statistics, Python",M.Tech,Remote,39,463,4.1,Data Engineering,Retail,On Hold
40,BI Developer,VisionData,hyderabad ,,3-6,"Statistics, Pandas, Excel",M.Tech,Full Time,156,491,4.4,IT,Finance,Closed
4820,data analyst ,FutureAI,Pune,,0-2,"Machine Learning, NumPy, Tableau, Pandas, Statistics, Azure",B.Tech,Internship,77,143,4.5,Data Engineering,E-commerce,Open
3466,Data Engineer,FutureAI,Mumbai,,0-2,"Tableau, Python, Excel",MCA,Remote,145,418,4.7,IT,Finance,Closed
1761,Data Engineer,InsightIQ,Bengaluru,4.3 LPA,0-2,"SQL, Machine Learning, NumPy, Azure",BCA,Contract,38,174,4.6,Business,IT,Open
2305,BI Developer,TechNova,Mumbai,3.9 LPA,5+,"Azure, NumPy, Python, SQL, Statistics, Machine Learning",BSc,Contract,135,233,3.9,Analytics,Healthcare,On Hold
3724,Data Engineer,TechNova,Mumbai,1563191,2-5,"Azure, Machine Learning, SQL",B.Tech,Internship,32,199,4.6,Business,Finance,On Hold
8285,ML Engineer,VisionData,Delhi,,3-6,"Statistics, Excel, Python, Azure",M.Tech,Contract,47,443,2.7,IT,Healthcare,Closed
4994,BI Developer,AnalyticsHub, ,,Fresher,"Machine Learning, Azure, SQL",BCA,Full Time,156,252,4.5,IT,IT,Closed
8128,SQL Developer,FutureAI,Chennai,4.0 LPA,5+,"Tableau, Python, Pandas, NumPy, Statistics",BSc,Contract,2,195,3.2,Business,Healthcare,On Hold
3033,ML Engineer,FutureAI,Indore,11.2 LPA,,"SQL, Power BI, Machine Learning, Python, Azure",,Full Time,120,294,4.3,Data Engineering,Healthcare,Closed
7939,Business Analyst,ByteWorks,Bengaluru,1763011,0-2,"Python, Azure, SQL, NumPy, Machine Learning",B.Tech,Internship,0,97,2.9,Data Engineering,E-commerce,Open
3040,Business Analyst,DataCorp,Bengaluru,,2-5,"Azure, Pandas, Machine Learning, Excel, Statistics, NumPy",BCA,Full Time,42,447,4.1,AI,Healthcare,On Hold
9656,Business Analyst,TechNova,Delhi,,Fresher,"Tableau, Python, Machine Learning, Excel, Pandas, Power BI",,Full Time,38,275,4.6,AI,Retail,On Hold
2546,Business Analyst,InsightIQ,Chennai,474086,0-2,"Azure, Pandas, Statistics, Power BI, Tableau, Python",BSc,Internship,4,376,3.6,Business,Retail,On Hold
2593,power bi developer ,TechNova,PUNE,6.2 LPA,2-5,"SQL, Excel, Azure",BSc,Internship,47,52,4.3,Analytics,IT,Closed
1189,BI Developer,SmartSoft,Chennai,678185,Fresher,"Tableau, Machine Learning, SQL, Azure",MCA,Remote,162,195,4.6,IT,Finance,Open
7967,Business Analyst,InsightIQ,Hyderabad,,,"SQL, Power BI, Statistics, Python, Tableau",,Contract,143,483,4.0,Business,IT,On Hold
6078,BI Developer,FutureAI,Bengaluru,,5+,"Tableau, Python, Statistics, NumPy",MCA,Internship,20,290,3.7,Data Engineering,Retail,On Hold
108,Business Analyst,SmartSoft,Bengaluru,,0-2,"Azure, SQL, Machine Learning, Power BI, Excel",B.Tech,Contract,41,374,3.6,AI,Finance,Open
1316,Data Engineer,AnalyticsHub,Hyderabad,,2-5,"Statistics, Python, Pandas, Excel",M.Tech,Contract,40,147,4.7,AI,Retail,Closed
8188,SQL Developer,InsightIQ,Bhopal,,5+,"Azure, Machine Learning, Pandas, Tableau, Statistics",BCA,Contract,46,1,4.4,Data Engineering,IT,Open
2754,BI Developer,DataCorp,Bhopal,1310452,Fresher,"Pandas, SQL, Statistics, Power BI, Machine Learning, Excel",BSc,Full Time,162,194,4.6,IT,IT,Closed
9754,ML Engineer,ByteWorks,Bhopal,745048,0-2,"Statistics, Power BI, Azure, SQL, Python, Excel",BSc,Full Time,47,359,4.9,AI,Finance,Closed
6232,Data Analyst,SmartSoft,Bhopal,1176913,5+,"SQL, NumPy, Statistics, Pandas",BSc,Remote,130,100,4.3,Data Engineering,IT,On Hold
2877,BI Developer,FutureAI,Pune,9.2 LPA,0-2,"SQL, Machine Learning, Azure",MCA,Remote,50,44,3.4,IT,IT,On Hold
5324,Data Analyst,VisionData, indore ,9.6 LPA,0-2,"Pandas, Tableau, Python, Power BI",B.Tech,Contract,169,30,3.5,Business,E-commerce,Open
800,data scientist ,DataCorp,Bhopal,6.5 LPA,1-3,"Tableau, Statistics, NumPy, Excel",BCA,Full Time,118,283,4.4,IT,Finance,On Hold
3571,SQL Developer,TechNova,Delhi,14.8 LPA,Fresher,"Excel, Machine Learning, Pandas",B.Tech,Contract,10,29,5.0,Data Engineering,IT,Closed
2895,Power BI Developer,AnalyticsHub,Pune,992992,0-2,"Power BI, Tableau, Python, Statistics, Machine Learning, Pandas",M.Tech,Full Time,50,250,2.5,AI,Retail,On Hold
2928,Data Engineer,DataCorp,Delhi,7.0 LPA,1-3,"Tableau, Power BI, NumPy, Azure",BCA,Internship,170,266,3.7,IT,Healthcare,Open
8179,Data Scientist,DataCorp,Mumbai,,0-2,"Python, Power BI, NumPy, Tableau",B.Tech,Remote,92,274,2.5,Business,Retail,Closed
972,Power BI Developer,VisionData, ,,Fresher,"Power BI, Python, Statistics, NumPy",B.Tech,Remote,98,62,2.5,Analytics,Healthcare,Open
6688,SQL Developer,TechNova,PUNE,,0-2,"Statistics, Excel, Power BI, Pandas, Python, NumPy",BCA,Contract,112,273,4.7,Analytics,Healthcare,Open
8576,Data Analyst,AnalyticsHub,Chennai,15.2 LPA,2-5,"Statistics, Power BI, Pandas, NumPy",BCA,Remote,176,465,2.5,Data Engineering,Finance,Closed
2021,Business Analyst,SmartSoft,Chennai,,0-2,"Pandas, Power BI, SQL, Excel, Statistics, Tableau",B.Tech,Internship,149,144,2.6,Data Engineering,Healthcare,Closed
9055,Data Engineer,InsightIQ,Mumbai,,3-6,"Pandas, Python, Excel, Azure",,Contract,25,34,2.7,AI,E-commerce,On Hold
953,Data Scientist,FutureAI,Bhopal,9.9 LPA,2-5,"Statistics, Azure, Python",BSc,Remote,132,434,5.0,IT,Healthcare,On Hold
5360,Business Analyst,TechNova,Delhi,4.5 LPA,0-2,"Tableau, Machine Learning, Excel, Python, Statistics",M.Tech,Remote,15,231,4.2,Analytics,Healthcare,On Hold
3858,Data Analyst,AnalyticsHub,Bhopal,1656364,2-5,"NumPy, Excel, Tableau",M.Tech,Internship,51,368,3.7,Data Engineering,Healthcare,Open
5862,Data Engineer,DataCorp,Delhi,12.1 LPA,2-5,"Excel, SQL, Statistics",BSc,Full Time,129,150,3.6,Analytics,Retail,Open
3146,BI Developer,DataCorp,Hyderabad,11.7 LPA,1-3,"Machine Learning, Tableau, NumPy, Python",,Full Time,87,142,4.2,Business,Retail,Closed
3306,SQL Developer,VisionData,Indore,7.5 LPA,5+,"Power BI, Statistics, NumPy, Excel, Python, SQL",M.Tech,Full Time,3,379,4.8,Business,E-commerce,Closed
3007,Power BI Developer,TechNova,Indore,,3-6,"Machine Learning, SQL, Power BI",M.Tech,Remote,176,148,3.9,Analytics,IT,Closed
9002,Data Scientist,FutureAI,Pune,723035,,"Pandas, Statistics, Azure, Tableau, SQL",B.Tech,Remote,24,422,2.7,Business,Retail,Open
7771,BI Developer,VisionData,Delhi,,3-6,"Azure, Python, Power BI",MCA,Remote,149,377,4.4,IT,Healthcare,On Hold
7439,Data Analyst,TechNova,Chennai,1359680,2-5,"Machine Learning, Power BI, NumPy, Tableau, SQL, Pandas",,Contract,60,431,3.5,AI,E-commerce,Open
7943,SQL Developer,VisionData,Mumbai,16.6 LPA,3-6,"NumPy, Power BI, Machine Learning, Statistics, Pandas, Python",,Internship,115,131,2.6,Business,E-commerce,On Hold
9239,Business Analyst,FutureAI,Mumbai,708131,2-5,"NumPy, Statistics, Tableau, Pandas, SQL",BCA,Remote,109,355,4.6,Data Engineering,E-commerce,Open
1057,bi developer ,TechNova,Mumbai,17.4 LPA,Fresher,"NumPy, SQL, Python, Azure, Excel",MCA,Remote,66,338,4.7,Business,IT,Closed
3155,SQL Developer,ByteWorks,Bhopal,1606138,,"Excel, Pandas, Machine Learning, Tableau, Azure",BCA,Contract,75,410,3.3,AI,Finance,On Hold
3788,Data Analyst,FutureAI,Bhopal,,3-6,"Statistics, Tableau, Python, Pandas",BCA,Full Time,140,333,3.7,IT,Finance,On Hold
9190,Business Analyst,AnalyticsHub,PUNE,,3-6,"Python, Machine Learning, NumPy",MCA,Internship,144,305,4.0,Business,Healthcare,Closed
7826,sql developer ,FutureAI,Bhopal,1635182,,"Power BI, Excel, Python, Statistics, Azure, Pandas",BSc,Full Time,153,426,4.7,AI,Finance,Closed
7540,Business Analyst,SmartSoft,Chennai,3.9 LPA,,"Azure, Machine Learning, Python, Statistics",BSc,Internship,109,449,2.6,Business,Healthcare,Closed
7232,data analyst ,InsightIQ,Hyderabad,,1-3,"Power BI, NumPy, Excel, Machine Learning",MCA,Contract,146,423,4.9,IT,Retail,Closed
765,BI Developer,TechNova,Bengaluru,1598717,2-5,"Excel, SQL, Statistics, Python, Pandas",MCA,Internship,24,27,3.4,IT,Retail,On Hold
5020,Data Engineer,ByteWorks,Pune,14.1 LPA,5+,"Azure, Tableau, Power BI, Python, Machine Learning, SQL",BCA,Contract,31,192,4.3,Data Engineering,Retail,On Hold
4904,Power BI Developer,VisionData,Indore,,2-5,"Machine Learning, SQL, Statistics, Excel",BCA,Contract,152,104,4.5,Business,Finance,Closed
8094,Business Analyst,DataCorp,Mumbai,5.5 LPA,2-5,"Pandas, Azure, Tableau, Excel, Power BI, Python",BSc,Internship,142,196,2.9,Data Engineering,E-commerce,Open
6844,Business Analyst,InsightIQ,Bhopal,,Fresher,"Pandas, Statistics, Tableau, Machine Learning",MCA,Contract,149,127,3.3,Analytics,Finance,Closed
2166,Data Engineer,DataCorp,Hyderabad,1250930,,"Azure, Machine Learning, Python, Pandas",B.Tech,Remote,155,212,3.6,Analytics,Finance,On Hold
1863,SQL Developer,TechNova,Indore,,2-5,"Excel, Tableau, Pandas, Azure, Python",B.Tech,Internship,146,269,4.6,Analytics,IT,Closed
7851,ML Engineer,TechNova,Mumbai,,Fresher,"NumPy, Pandas, SQL, Power BI, Tableau, Machine Learning",BSc,Remote,36,231,3.5,Analytics,Finance,On Hold
9124,Data Analyst,SmartSoft,Mumbai,,,"Azure, Tableau, Excel",M.Tech,Remote,40,163,2.6,IT,IT,On Hold
2341,BI Developer,TechNova,Bhopal,13.7 LPA,Fresher,"NumPy, Pandas, Python, Azure, Machine Learning, Power BI",BCA,Remote,167,190,3.4,Business,Healthcare,Closed
5528,ML Engineer,ByteWorks,Chennai,,,"Excel, Statistics, NumPy",B.Tech,Full Time,5,367,2.8,IT,Healthcare,Closed
6744,Data Analyst,AnalyticsHub,Mumbai,,1-3,"Machine Learning, NumPy, Power BI, Pandas, Tableau",M.Tech,Full Time,139,199,4.7,Data Engineering,E-commerce,On Hold
4004,Business Analyst,FutureAI,Chennai,670124,0-2,"Azure, Python, Excel, Tableau",M.Tech,Internship,103,394,3.1,Business,IT,On Hold
1124,Data Analyst,SmartSoft,Hyderabad,586390,3-6,"SQL, NumPy, Excel",MCA,Full Time,48,385,4.4,Business,Finance,Open
8710,BI Developer,DataCorp,Indore,12.9 LPA,Fresher,"Power BI, Statistics, SQL",BSc,Remote,94,303,3.5,Data Engineering,Finance,Closed
4050,Business Analyst,AnalyticsHub, indore ,16.4 LPA,5+,"SQL, Tableau, Excel, Statistics",M.Tech,Remote,62,141,4.7,Business,Finance,Closed
7641,business analyst ,AnalyticsHub,Bhopal,1183429,,"Machine Learning, SQL, Python, Excel, Pandas",MCA,Internship,119,418,4.7,Analytics,Retail,Closed
766,BI Developer,InsightIQ, indore ,923839,2-5,"SQL, Tableau, Pandas, Machine Learning, Python",BCA,Full Time,162,381,4.9,Analytics,Retail,Open
2345,SQL Developer,TechNova,Mumbai,,3-6,"SQL, Python, Pandas, Excel, Statistics, NumPy",B.Tech,Contract,30,61,3.7,Data Engineering,Retail,Closed
4072,ML Engineer,SmartSoft,Pune,16.8 LPA,1-3,"Excel, Statistics, Power BI, NumPy, Pandas, Tableau",,Contract,55,292,3.6,Analytics,E-commerce,On Hold
7217,Power BI Developer,AnalyticsHub,Chennai,796230,5+,"Statistics, Azure, Power BI, Tableau, Machine Learning, NumPy",,Contract,170,263,3.7,Data Engineering,Retail,Open
4217,Data Scientist,SmartSoft,Bengaluru,,2-5,"SQL, Pandas, Statistics",MCA,Internship,62,343,3.2,Business,Retail,On Hold
7953,Business Analyst,TechNova,Indore,6.0 LPA,0-2,"Statistics, Python, Excel, Machine Learning",BCA,Internship,123,343,3.2,IT,IT,On Hold
5971,Data Analyst,AnalyticsHub,Indore,1437983,,"Excel, Machine Learning, Statistics",M.Tech,Full Time,59,87,4.5,AI,Healthcare,Open
3351,Power BI Developer,ByteWorks,Delhi,,0-2,"Python, Machine Learning, Excel",BCA,Remote,50,489,3.1,AI,E-commerce,On Hold
4696,ML Engineer,DataCorp,Bengaluru,,0-2,"Machine Learning, Excel, Pandas, Python",B.Tech,Full Time,44,25,4.9,Data Engineering,IT,On Hold
3400,Power BI Developer,VisionData,Pune,,,"SQL, Power BI, Tableau, Azure",M.Tech,Full Time,51,472,4.2,Business,Finance,Open
4082,data analyst ,InsightIQ,Pune,,Fresher,"Statistics, NumPy, Python",MCA,Internship,95,465,4.1,IT,Finance,Open
9150,Data Analyst,ByteWorks,Hyderabad,,Fresher,"Pandas, Python, Machine Learning, Excel, Azure, Tableau",BSc,Full Time,113,131,3.1,IT,Retail,On Hold
1225,Business Analyst,AnalyticsHub,Mumbai,,2-5,"Pandas, Azure, Statistics",M.Tech,Internship,150,468,4.3,Data Engineering,Finance,Open
6293,SQL Developer,ByteWorks,Chennai,3.3 LPA,Fresher,"Power BI, Python, Statistics",BCA,Remote,50,177,4.1,Business,IT,Closed
3123,Data Engineer,TechNova,Bhopal,,0-2,"Python, Power BI, Tableau, Machine Learning, NumPy, Excel",B.Tech,Full Time,67,473,4.2,Data Engineering,Healthcare,Open
511,BI Developer,TechNova, indore ,11.5 LPA,0-2,"SQL, NumPy, Power BI, Excel, Azure, Machine Learning",BCA,Remote,175,311,3.0,IT,IT,Closed
5795,ML Engineer,FutureAI,PUNE,,1-3,"Excel, Python, Tableau, Pandas, Azure, SQL",MCA,Remote,1,190,3.2,Analytics,Healthcare,Open
8182,Data Analyst,InsightIQ,Hyderabad,970425,2-5,"Python, Excel, Machine Learning, Pandas, Tableau",BCA,Remote,86,481,3.7,IT,Healthcare,Open
9418,ML Engineer,FutureAI,Delhi,430987,,"Python, Excel, Machine Learning, Azure, Statistics",M.Tech,Internship,17,472,4.9,Business,E-commerce,On Hold
97,Data Engineer,ByteWorks,Hyderabad,9.3 LPA,,"SQL, Python, Tableau, Excel",BCA,Remote,131,239,3.7,AI,Retail,Open
6682,Power BI Developer,AnalyticsHub, indore ,13.9 LPA,Fresher,"Pandas, Azure, NumPy, Machine Learning, Tableau",B.Tech,Contract,151,42,4.7,Business,E-commerce,On Hold
1513,Data Analyst,DataCorp,Chennai,1029671,5+,"Python, SQL, NumPy",B.Tech,Remote,117,293,4.5,AI,E-commerce,Open
8792,SQL Developer,FutureAI,Chennai,1043162,3-6,"Excel, Azure, Tableau",BCA,Full Time,135,498,4.7,Business,Retail,Closed
120,Data Scientist,SmartSoft,Hyderabad,6.2 LPA,5+,"NumPy, Excel, Machine Learning, Power BI",M.Tech,Internship,101,468,3.1,AI,Healthcare,Closed
7792,Data Engineer,ByteWorks,Bhopal,,Fresher,"Excel, Machine Learning, Python",MCA,Full Time,147,41,2.6,Data Engineering,Finance,On Hold
