Job_ID,Job_Title,Company,Location,Salary,Experience,Skills,Education,Job_Type,Posted_Days_Ago,Applicants,Rating,Department,Industry,Status
9773,Power BI Developer ,FutureAI    ,Chennai   ,992200,0-2    ,"Pandas, SQL, Tableau, Excel, NumPy, Power BI                  ",BCA   ,Remote    ,36,488,4.8,Data Engineering,IT        ,Open   
9776,Data Analyst       ,SmartSoft   ,Mumbai    ,874500,1-3    ,"Pandas, Power BI, Tableau, Statistics, NumPy, Azure           ",B.Tech,Contract  ,24,389,3.9,AI              ,IT        ,On Hold
9777,SQL Developer      ,TechNova    ,Bengaluru ,689000,1-3    ,"NumPy, Machine Learning, Python, Tableau                      ",B.Tech,Internship,141,41,4.7,AI              ,E-commerce,On Hold
9781,Data Scientist     ,InsightIQ   ,Bengaluru ,1440900,5+     ,"Azure, Machine Learning, Power BI, Excel                      ",MCA   ,Internship,0,42,4.0,AI              ,Healthcare,Open   
9782,BI Developer       ,FutureAI    ,Hyderabad ,1255500,5+     ,"Power BI, Tableau, Azure, Excel, SQL                          ",M.Tech,Contract  ,7,306,2.8,AI              ,E-commerce,Open   
9783,BI Developer       ,VisionData  ,Hyderabad ,1038600,1-3    ,"Excel, NumPy, Azure, Machine Learning, Power BI               ",BSc   ,Remote    ,85,411,4.6,Data Engineering,Healthcare,Open   
9790,Data Analyst       ,AnalyticsHub,Bhopal    ,900300,2-5    ,"Power BI, Pandas, Excel, SQL, Python                          ",BSc   ,Remote    ,52,185,4.4,IT              ,Retail    ,Closed 
9792,SQL Developer      ,FutureAI    ,Chennai   ,1016200,5+     ,"Azure, Pandas, Power BI, Excel, NumPy, Tableau                ",MCA   ,Internship,108,423,3.8,Analytics       ,Healthcare,On Hold
9795,ML Engineer        ,InsightIQ   ,Hyderabad ,869600,0-2    ,"Machine Learning, NumPy, Tableau, Power BI                    ",BCA   ,Contract  ,52,99,4.3,Business        ,E-commerce,On Hold
9796,ML Engineer        ,TechNova    ,Indore    ,673500,Fresher,"Statistics, Python, Machine Learning                          ",BSc   ,Internship,130,155,4.8,IT              ,E-commerce,Open   
9797,SQL Developer      ,TechNova    ,Delhi     ,725700,Fresher,"SQL, Excel, Python                                            ",BCA   ,Remote    ,95,73,3.2,Analytics       ,E-commerce,Open   
9798,Business Analyst   ,FutureAI    ,Indore    ,744300,Fresher,"Pandas, Statistics, SQL                                       ",MCA   ,Full Time ,93,221,3.7,Business        ,Healthcare,On Hold
9799,Data Engineer      ,VisionData  ,Pune      ,689000,0-2    ,"NumPy, Power BI, Pandas, Statistics, SQL, Python              ",MCA   ,Internship,158,155,3.2,Business        ,IT        ,On Hold
9801,Data Analyst       ,ByteWorks   ,Bengaluru ,649500,1-3    ,"Python, Excel, SQL, NumPy, Tableau                            ",M.Tech,Contract  ,157,268,4.9,Analytics       ,Finance   ,Closed 
9803,Data Engineer      ,FutureAI    ,Bhopal    ,1081200,3-6    ,"NumPy, Tableau, Machine Learning, Statistics, Pandas          ",M.Tech,Internship,63,356,3.3,AI              ,E-commerce,On Hold
9806,Data Analyst       ,FutureAI    ,Bengaluru ,756000,2-5    ,"Pandas, Statistics, NumPy, Azure                              ",M.Tech,Remote    ,145,95,4.7,Business        ,Healthcare,Closed 
9809,Data Analyst       ,InsightIQ   ,Chennai   ,1018500,5+     ,"Tableau, Machine Learning, NumPy, SQL, Python                 ",M.Tech,Remote    ,131,386,2.8,Analytics       ,Finance   ,Open   
9811,Data Scientist     ,ByteWorks   ,Bhopal    ,825500,Fresher,"Excel, Power BI, Python, NumPy                                ",BSc   ,Remote    ,158,225,2.8,AI              ,Finance   ,On Hold
9817,Data Scientist     ,TechNova    ,Hyderabad ,792600,Fresher,"Pandas, Python, Excel                                         ",BSc   ,Remote    ,158,94,3.4,AI              ,Retail    ,Closed 
9818,ML Engineer        ,TechNova    ,Pune      ,1080600,5+     ,"NumPy, Excel, Power BI, Machine Learning, Azure, SQL          ",BSc   ,Internship,116,413,4.0,IT              ,IT        ,Open   
9820,ML Engineer        ,FutureAI    ,Indore    ,800200,0-2    ,"Machine Learning, Pandas, Tableau                             ",BSc   ,Full Time ,105,375,4.1,IT              ,Retail    ,Closed 
9824,Data Engineer      ,InsightIQ   ,Delhi     ,735800,0-2    ,"Python, Statistics, Pandas, Machine Learning                  ",M.Tech,Internship,127,398,3.9,AI              ,Retail    ,Closed 
9829,Data Analyst       ,InsightIQ   ,Bhopal    ,611400,Fresher,"Tableau, Pandas, SQL, Statistics, Excel                       ",BSc   ,Remote    ,49,54,4.0,IT              ,IT        ,On Hold
9835,Power BI Developer ,FutureAI    ,Chennai   ,938100,2-5    ,"Power BI, SQL, Python                                         ",BSc   ,Contract  ,129,90,3.1,Business        ,E-commerce,On Hold
9843,SQL Developer      ,VisionData  ,Bengaluru ,827800,Fresher,"Pandas, Python, Power BI                                      ",BCA   ,Contract  ,63,249,2.9,Business        ,IT        ,Open   
9845,SQL Developer      ,SmartSoft   ,Hyderabad ,636900,Fresher,"Statistics, Power BI, Machine Learning, Tableau, Azure, SQL   ",M.Tech,Remote    ,151,80,3.8,Business        ,IT        ,On Hold
9846,Business Analyst   ,ByteWorks   ,Chennai   ,776500,0-2    ,"Python, Power BI, Machine Learning, SQL, Tableau              ",B.Tech,Full Time ,141,355,3.9,AI              ,Retail    ,On Hold
9848,Business Analyst   ,VisionData  ,Delhi     ,598900,Fresher,"Tableau, Pandas, Machine Learning, Power BI, NumPy, Azure     ",M.Tech,Full Time ,117,281,2.8,Data Engineering,Retail    ,Open   
9850,Power BI Developer ,DataCorp    ,Hyderabad ,1155300,3-6    ,"Statistics, Python, Tableau, Azure                            ",M.Tech,Contract  ,121,252,4.8,Data Engineering,IT        ,On Hold
9852,Data Scientist     ,ByteWorks   ,Delhi     ,885400,2-5    ,"Statistics, Python, Machine Learning, SQL                     ",BSc   ,Internship,159,486,3.4,Analytics       ,Healthcare,Closed 
9853,SQL Developer      ,DataCorp    ,Bengaluru ,1041300,2-5    ,"Azure, Statistics, Power BI, Machine Learning                 ",M.Tech,Contract  ,75,467,3.4,Analytics       ,E-commerce,Closed 
9854,ML Engineer        ,AnalyticsHub,Bengaluru ,960500,Fresher,"Excel, Power BI, SQL, Azure, NumPy                            ",BSc   ,Contract  ,45,220,4.9,Data Engineering,Finance   ,Open   
9855,BI Developer       ,VisionData  ,Hyderabad ,964400,1-3    ,"Excel, Machine Learning, Power BI, SQL, Statistics            ",MCA   ,Full Time ,33,477,4.3,AI              ,Finance   ,On Hold
9862,Data Scientist     ,TechNova    ,Delhi     ,1045800,0-2    ,"Machine Learning, Python, Excel, Tableau                      ",BCA   ,Full Time ,128,359,3.9,Data Engineering,Retail    ,Open   
9863,ML Engineer        ,FutureAI    ,Pune      ,621000,Fresher,"Statistics, Machine Learning, NumPy, Power BI, Excel, Pandas  ",M.Tech,Remote    ,150,491,3.5,Data Engineering,Finance   ,Closed 
9864,Data Scientist     ,DataCorp    ,Mumbai    ,961800,0-2    ,"Tableau, SQL, Excel, NumPy, Machine Learning                  ",BSc   ,Full Time ,55,125,2.5,Data Engineering,Retail    ,On Hold
9866,ML Engineer        ,InsightIQ   ,Indore    ,775500,Fresher,"Excel, NumPy, Python, SQL, Power BI, Statistics               ",BCA   ,Remote    ,44,480,2.5,AI              ,IT        ,Closed 
9867,SQL Developer      ,TechNova    ,Bhopal    ,1025400,3-6    ,"NumPy, Azure, Python                                          ",BSc   ,Contract  ,174,156,2.9,Business        ,Finance   ,On Hold
9871,Data Engineer      ,DataCorp    ,Pune      ,1289200,3-6    ,"Azure, Machine Learning, Tableau, Power BI, NumPy             ",MCA   ,Contract  ,5,493,2.6,Analytics       ,Retail    ,On Hold
9877,BI Developer       ,TechNova    ,Hyderabad ,831400,1-3    ,"Excel, SQL, Azure, Power BI, Pandas, Tableau                  ",MCA   ,Internship,103,333,4.6,Business        ,Finance   ,Open   
9881,Data Analyst       ,DataCorp    ,Bengaluru ,619500,Fresher,"Excel, Pandas, Tableau, Machine Learning, Power BI, Statistics",MCA   ,Contract  ,144,455,4.0,Data Engineering,Retail    ,On Hold
9885,Business Analyst   ,DataCorp    ,Hyderabad ,688800,0-2    ,"SQL, Power BI, NumPy, Tableau                                 ",BCA   ,Full Time ,176,124,4.3,Analytics       ,Finance   ,Closed 
9887,BI Developer       ,FutureAI    ,Pune      ,753500,Fresher,"Excel, NumPy, Pandas, Machine Learning                        ",MCA   ,Internship,3,490,4.9,AI              ,Healthcare,Closed 
9888,SQL Developer      ,InsightIQ   ,Pune      ,778400,Fresher,"Python, Power BI, Tableau, Excel, Azure, Statistics           ",MCA   ,Full Time ,93,462,4.2,IT              ,E-commerce,On Hold
9889,Data Analyst       ,FutureAI    ,Delhi     ,746800,Fresher,"Excel, Pandas, Power BI, Tableau, Azure, Python               ",B.Tech,Remote    ,63,415,5.0,Analytics       ,E-commerce,On Hold
9890,BI Developer       ,AnalyticsHub,Delhi     ,945500,0-2    ,"Python, Machine Learning, Excel, Power BI                     ",B.Tech,Full Time ,29,267,4.1,AI              ,IT        ,Open   
9894,SQL Developer      ,InsightIQ   ,Bhopal    ,600000,Fresher,"Statistics, Tableau, Machine Learning, SQL, Excel, Power BI   ",BSc   ,Remote    ,168,486,2.9,Analytics       ,IT        ,Closed 
9895,SQL Developer      ,AnalyticsHub,Indore    ,1188700,2-5    ,"Python, SQL, Statistics, Pandas, Tableau, Excel               ",BCA   ,Contract  ,5,251,4.9,Analytics       ,Retail    ,Open   
9896,ML Engineer        ,InsightIQ   ,Delhi     ,1176200,3-6    ,"NumPy, Machine Learning, Power BI, SQL                        ",BSc   ,Full Time ,44,347,4.2,AI              ,Finance   ,On Hold
9900,BI Developer       ,AnalyticsHub,Chennai   ,906500,0-2    ,"Machine Learning, Pandas, Excel, Statistics, Tableau          ",BSc   ,Full Time ,46,108,4.5,Analytics       ,Retail    ,Open   
9901,BI Developer       ,ByteWorks   ,Mumbai    ,699200,Fresher,"Excel, NumPy, Pandas                                          ",MCA   ,Internship,59,153,3.4,Analytics       ,Finance   ,Open   
9902,Power BI Developer ,AnalyticsHub,Bengaluru ,696100,0-2    ,"SQL, Python, NumPy, Excel                                     ",M.Tech,Remote    ,162,429,3.7,Business        ,Finance   ,On Hold
9905,Data Scientist     ,AnalyticsHub,Delhi     ,1416800,5+     ,"Statistics, NumPy, Machine Learning, Tableau, Pandas, Power BI",BCA   ,Full Time ,110,419,4.4,Business        ,Finance   ,Closed 
9907,BI Developer       ,ByteWorks   ,Delhi     ,766100,Fresher,"Azure, Power BI, Machine Learning, Python, Statistics         ",B.Tech,Remote    ,129,249,4.2,Business        ,Healthcare,On Hold
9908,BI Developer       ,DataCorp    ,Bengaluru ,726100,Fresher,"Tableau, NumPy, SQL, Azure, Power BI, Statistics              ",BSc   ,Remote    ,123,4,4.5,AI              ,Retail    ,Open   
9911,ML Engineer        ,DataCorp    ,Bhopal    ,519200,Fresher,"Azure, Excel, Python, Statistics, Machine Learning            ",B.Tech,Internship,131,265,3.5,Data Engineering,Retail    ,Open   
9914,ML Engineer        ,SmartSoft   ,Bhopal    ,892100,2-5    ,"Python, Azure, Statistics                                     ",BSc   ,Full Time ,176,170,4.4,Analytics       ,IT        ,Open   
9916,BI Developer       ,TechNova    ,Pune      ,1018100,5+     ,"Machine Learning, Excel, Statistics, Tableau, Azure, Pandas   ",MCA   ,Internship,150,177,4.6,AI              ,Finance   ,Closed 
9917,BI Developer       ,FutureAI    ,Mumbai    ,830000,1-3    ,"Pandas, Azure, NumPy, Power BI, Python                        ",MCA   ,Internship,69,297,4.6,AI              ,Retail    ,Open   
9921,SQL Developer      ,TechNova    ,Pune      ,1230800,5+     ,"Power BI, NumPy, Machine Learning, Excel                      ",M.Tech,Remote    ,146,156,5.0,IT              ,Retail    ,On Hold
9925,Data Engineer      ,VisionData  ,Indore    ,1236800,5+     ,"Python, Power BI, NumPy, Excel, SQL                           ",BCA   ,Contract  ,167,102,4.8,Business        ,Retail    ,On Hold
9929,Power BI Developer ,SmartSoft   ,Indore    ,841500,1-3    ,"Power BI, Tableau, Pandas, Azure, Statistics                  ",BCA   ,Remote    ,109,133,4.1,AI              ,Retail    ,On Hold
9931,Data Scientist     ,TechNova    ,Indore    ,1310000,5+     ,"SQL, Statistics, Machine Learning, Tableau, NumPy             ",MCA   ,Contract  ,163,260,3.0,Data Engineering,Retail    ,Open   
9937,BI Developer       ,FutureAI    ,Pune      ,1070300,3-6    ,"Tableau, SQL, NumPy                                           ",BSc   ,Full Time ,83,183,2.6,Data Engineering,Retail    ,On Hold
9940,SQL Developer      ,AnalyticsHub,Pune      ,530600,Fresher,"Python, Excel, Power BI, Machine Learning, Statistics, SQL    ",B.Tech,Internship,77,109,3.4,Analytics       ,IT        ,Closed 
9942,Data Scientist     ,InsightIQ   ,Hyderabad ,1368700,2-5    ,"Excel, Tableau, Azure, Statistics, Machine Learning, NumPy    ",BSc   ,Contract  ,39,459,4.7,Analytics       ,Healthcare,Open   
9943,Power BI Developer ,SmartSoft   ,Indore    ,1143600,3-6    ,"Azure, Machine Learning, NumPy, Python, Power BI, Statistics  ",M.Tech,Remote    ,48,351,4.2,Analytics       ,Finance   ,On Hold
9946,Data Analyst       ,AnalyticsHub,Mumbai    ,1035200,3-6    ,"Power BI, SQL, Pandas, Excel, Statistics                      ",MCA   ,Full Time ,88,114,5.0,Business        ,Finance   ,Open   
9947,Data Analyst       ,InsightIQ   ,Delhi     ,778000,2-5    ,"Tableau, Power BI, Azure, Python, SQL                         ",B.Tech,Full Time ,116,290,3.9,Analytics       ,Retail    ,Closed 
9951,Data Engineer      ,AnalyticsHub,Chennai   ,905300,1-3    ,"Python, Statistics, NumPy, Excel, Tableau                     ",B.Tech,Full Time ,176,362,3.0,IT              ,Finance   ,Open   
9954,Data Analyst       ,FutureAI    ,Pune      ,792500,1-3    ,"Machine Learning, Excel, Tableau, SQL                         ",BCA   ,Contract  ,75,361,4.2,Business        ,Healthcare,Open   
9955,Business Analyst   ,TechNova    ,Pune      ,836000,1-3    ,"NumPy, Power BI, Statistics, Excel, Pandas, Machine Learning  ",B.Tech,Contract  ,156,326,4.8,Business        ,Retail    ,On Hold
9957,SQL Developer      ,InsightIQ   ,Delhi     ,805700,1-3    ,"NumPy, Pandas, SQL                                            ",M.Tech,Full Time ,49,251,2.6,AI              ,Healthcare,Closed 
9962,BI Developer       ,DataCorp    ,Pune      ,1188400,3-6    ,"Pandas, Statistics, SQL, Power BI, Tableau                    ",BCA   ,Contract  ,49,394,4.4,Business        ,Finance   ,Closed 
9964,Business Analyst   ,DataCorp    ,Pune      ,906100,2-5    ,"Pandas, Excel, Python, NumPy, Statistics, Azure               ",BCA   ,Contract  ,81,461,3.0,Data Engineering,E-commerce,Closed 
9966,BI Developer       ,SmartSoft   ,Bengaluru ,1130500,5+     ,"Excel, Statistics, SQL, Pandas, Power BI                      ",BSc   ,Remote    ,93,85,3.3,Business        ,Healthcare,Closed 
9968,BI Developer       ,FutureAI    ,Delhi     ,711700,Fresher,"NumPy, Power BI, Machine Learning                             ",MCA   ,Contract  ,156,272,3.2,Business        ,Healthcare,On Hold
9970,ML Engineer        ,TechNova    ,Indore    ,984900,3-6    ,"Python, Power BI, Statistics                                  ",M.Tech,Full Time ,93,148,2.6,IT              ,Healthcare,On Hold
9972,SQL Developer      ,FutureAI    ,Hyderabad ,901500,2-5    ,"SQL, Azure, Python                                            ",B.Tech,Full Time ,88,135,2.6,Data Engineering,Retail    ,Closed 
9975,BI Developer       ,AnalyticsHub,Indore    ,902300,Fresher,"NumPy, Excel, Power BI, SQL, Machine Learning, Tableau        ",B.Tech,Full Time ,18,328,4.8,AI              ,Retail    ,On Hold
9977,Business Analyst   ,TechNova    ,Hyderabad ,982600,5+     ,"Machine Learning, Pandas, Statistics                          ",B.Tech,Internship,66,445,3.0,Data Engineering,Retail    ,On Hold
9982,Data Analyst       ,SmartSoft   ,Hyderabad ,902500,2-5    ,"Power BI, Python, Azure, Statistics, SQL, Machine Learning    ",B.Tech,Contract  ,84,255,3.6,AI              ,Finance   ,Open   
9983,Business Analyst   ,ByteWorks   ,Mumbai    ,1229300,5+     ,"Python, Power BI, SQL, Excel, Statistics, Tableau             ",M.Tech,Remote    ,11,223,2.6,Business        ,Finance   ,Open   
9985,BI Developer       ,InsightIQ   ,Bengaluru ,1001700,3-6    ,"Machine Learning, NumPy, Power BI                             ",B.Tech,Internship,57,326,4.6,Data Engineering,Retail    ,Closed 
9987,SQL Developer      ,AnalyticsHub,Chennai   ,1066000,3-6    ,"NumPy, Azure, Excel, Power BI, Python                         ",BCA   ,Full Time ,57,236,3.0,Analytics       ,Finance   ,Closed 
9988,Business Analyst   ,ByteWorks   ,Mumbai    ,1057000,2-5    ,"SQL, Pandas, Python, NumPy                                    ",BSc   ,Full Time ,69,407,4.2,Analytics       ,Retail    ,Open   
9991,BI Developer       ,TechNova    ,Hyderabad ,645700,Fresher,"NumPy, Power BI, Excel, Pandas, Azure, SQL                    ",BSc   ,Internship,49,379,4.7,Data Engineering,Healthcare,Closed 
9993,Business Analyst   ,DataCorp    ,Hyderabad ,936900,2-5    ,"Python, Statistics, Power BI, Pandas, Machine Learning        ",B.Tech,Full Time ,98,371,4.2,IT              ,Retail    ,Closed 
9998,Data Scientist     ,VisionData  ,Bengaluru ,1041800,3-6    ,"Excel, Machine Learning, Pandas, Power BI, NumPy              ",M.Tech,Internship,101,343,3.4,Analytics       ,Finance   ,Closed 
9999,Power BI Developer ,FutureAI    ,Indore    ,1132100,3-6    ,"SQL, Excel, Tableau                                           ",M.Tech,Contract  ,140,69,4.8,Data Engineering,Healthcare,Open   
6253,Data Analyst       ,VisionData  ,Bhopal    ,774100,2-5    ,"NumPy, Pandas, Azure, Excel                                   ",BSc   ,Full Time ,98,116,3.8,AI              ,Finance   ,Closed 
4743,Data Scientist     ,AnalyticsHub,Mumbai    ,967600,Fresher,"Tableau, Statistics, Machine Learning, NumPy, Pandas, Power BI",M.Tech,Full Time ,71,251,3.6,Data Engineering,Retail    ,On Hold
6364,BI Developer       ,InsightIQ   ,Pune      ,623400,0-2    ,"NumPy, Azure, Machine Learning, Pandas                        ",B.Tech,Internship,157,459,3.9,IT              ,Retail    ,Closed 
440,BI Developer       ,DataCorp    ,Pune      ,685800,Fresher,"Tableau, Pandas, Statistics, Azure                            ",B.Tech,Contract  ,113,265,3.4,Data Engineering,IT        ,Closed 
2751,Power BI Developer ,FutureAI    ,Pune      ,1311400,5+     ,"Machine Learning, Tableau, Statistics, SQL, Excel, Power BI   ",BSc   ,Full Time ,48,456,4.3,Analytics       ,Finance   ,On Hold
4000,Data Engineer      ,SmartSoft   ,Delhi     ,1041300,2-5    ,"NumPy, Azure, SQL, Excel                                      ",B.Tech,Internship,20,364,3.6,AI              ,Healthcare,Closed 
9931,Data Scientist     ,TechNova    ,Indore    ,1417400,5+     ,"SQL, Statistics, Machine Learning, Tableau, NumPy             ",MCA   ,Contract  ,163,260,3.0,Data Engineering,Retail    ,Open   
7052,SQL Developer      ,SmartSoft   ,Chennai   ,1124200,3-6    ,"Azure, Machine Learning, Statistics, NumPy, Excel, Python     ",M.Tech,Full Time ,57,312,3.2,Analytics       ,Healthcare,On Hold
9921,SQL Developer      ,TechNova    ,Pune      ,1248500,5+     ,"Power BI, NumPy, Machine Learning, Excel                      ",M.Tech,Remote    ,146,156,5.0,IT              ,Retail    ,On Hold
1964,Data Analyst       ,DataCorp    ,Hyderabad ,520500,Fresher,"Pandas, Tableau, Excel, Python                                ",MCA   ,Internship,45,302,3.9,Analytics       ,IT        ,On Hold
6591,Data Scientist     ,InsightIQ   ,Chennai   ,1375800,5+     ,"Excel, Azure, NumPy, Tableau, Statistics                      ",MCA   ,Internship,50,78,4.4,IT              ,Finance   ,Open   
322,BI Developer       ,AnalyticsHub,Pune      ,982300,3-6    ,"Pandas, Python, SQL, Power BI, Tableau                        ",B.Tech,Remote    ,169,97,3.2,Business        ,IT        ,On Hold
8329,Power BI Developer ,DataCorp    ,Hyderabad ,801400,Fresher,"Pandas, Excel, Tableau, NumPy                                 ",B.Tech,Full Time ,104,119,4.8,Business        ,E-commerce,On Hold
36,SQL Developer      ,SmartSoft   ,Indore    ,587700,Fresher,"SQL, Excel, Pandas, Statistics                                ",BSc   ,Internship,103,354,3.1,Data Engineering,Healthcare,Closed 
8363,BI Developer       ,InsightIQ   ,Bengaluru ,1396500,5+     ,"SQL, NumPy, Python, Excel, Machine Learning, Statistics       ",M.Tech,Contract  ,24,352,4.7,Business        ,Retail    ,Closed 
9318,ML Engineer        ,SmartSoft   ,Bengaluru ,1186900,3-6    ,"SQL, Excel, Statistics, Python                                ",M.Tech,Remote    ,39,463,4.1,Data Engineering,Retail    ,On Hold
40,BI Developer       ,VisionData  ,Hyderabad ,1022800,3-6    ,"Statistics, Pandas, Excel                                     ",M.Tech,Full Time ,156,491,4.4,IT              ,Finance   ,Closed 
4820,Data Analyst       ,FutureAI    ,Pune      ,618300,0-2    ,"Machine Learning, NumPy, Tableau, Pandas, Statistics, Azure   ",B.Tech,Internship,77,143,4.5,Data Engineering,E-commerce,Open   
3466,Data Engineer      ,FutureAI    ,Mumbai    ,962400,0-2    ,"Tableau, Python, Excel                                        ",MCA   ,Remote    ,145,418,4.7,IT              ,Finance   ,Closed 
8285,ML Engineer        ,VisionData  ,Delhi     ,1124400,3-6    ,"Statistics, Excel, Python, Azure                              ",M.Tech,Contract  ,47,443,2.7,IT              ,Healthcare,Closed 
3040,Business Analyst   ,DataCorp    ,Bengaluru ,1018100,2-5    ,"Azure, Pandas, Machine Learning, Excel, Statistics, NumPy     ",BCA   ,Full Time ,42,447,4.1,AI              ,Healthcare,On Hold
6078,BI Developer       ,FutureAI    ,Bengaluru ,1117100,5+     ,"Tableau, Python, Statistics, NumPy                            ",MCA   ,Internship,20,290,3.7,Data Engineering,Retail    ,On Hold
108,Business Analyst   ,SmartSoft   ,Bengaluru ,852200,0-2    ,"Azure, SQL, Machine Learning, Power BI, Excel                 ",B.Tech,Contract  ,41,374,3.6,AI              ,Finance   ,Open   
1316,Data Engineer      ,AnalyticsHub,Hyderabad ,1236700,2-5    ,"Statistics, Python, Pandas, Excel                             ",M.Tech,Contract  ,40,147,4.7,AI              ,Retail    ,Closed 
8188,SQL Developer      ,InsightIQ   ,Bhopal    ,1309000,5+     ,"Azure, Machine Learning, Pandas, Tableau, Statistics          ",BCA   ,Contract  ,46,1,4.4,Data Engineering,IT        ,Open   
8179,Data Scientist     ,DataCorp    ,Mumbai    ,882700,0-2    ,"Python, Power BI, NumPy, Tableau                              ",B.Tech,Remote    ,92,274,2.5,Business        ,Retail    ,Closed 
6688,SQL Developer      ,TechNova    ,Pune      ,868200,0-2    ,"Statistics, Excel, Power BI, Pandas, Python, NumPy            ",BCA   ,Contract  ,112,273,4.7,Analytics       ,Healthcare,Open   
2021,Business Analyst   ,SmartSoft   ,Chennai   ,442500,0-2    ,"Pandas, Power BI, SQL, Excel, Statistics, Tableau             ",B.Tech,Internship,149,144,2.6,Data Engineering,Healthcare,Closed 
3007,Power BI Developer ,TechNova    ,Indore    ,884000,3-6    ,"Machine Learning, SQL, Power BI                               ",M.Tech,Remote    ,176,148,3.9,Analytics       ,IT        ,Closed 
7771,BI Developer       ,VisionData  ,Delhi     ,1091500,3-6    ,"Azure, Python, Power BI                                       ",MCA   ,Remote    ,149,377,4.4,IT              ,Healthcare,On Hold
3788,Data Analyst       ,FutureAI    ,Bhopal    ,903900,3-6    ,"Statistics, Tableau, Python, Pandas                           ",BCA   ,Full Time ,140,333,3.7,IT              ,Finance   ,On Hold
9190,Business Analyst   ,AnalyticsHub,Pune      ,776400,3-6    ,"Python, Machine Learning, NumPy                               ",MCA   ,Internship,144,305,4.0,Business        ,Healthcare,Closed 
7232,Data Analyst       ,InsightIQ   ,Hyderabad ,705000,1-3    ,"Power BI, NumPy, Excel, Machine Learning                      ",MCA   ,Contract  ,146,423,4.9,IT              ,Retail    ,Closed 
4904,Power BI Developer ,VisionData  ,Indore    ,973900,2-5    ,"Machine Learning, SQL, Statistics, Excel                      ",BCA   ,Contract  ,152,104,4.5,Business        ,Finance   ,Closed 
6844,Business Analyst   ,InsightIQ   ,Bhopal    ,585200,Fresher,"Pandas, Statistics, Tableau, Machine Learning                 ",MCA   ,Contract  ,149,127,3.3,Analytics       ,Finance   ,Closed 
1863,SQL Developer      ,TechNova    ,Indore    ,810300,2-5    ,"Excel, Tableau, Pandas, Azure, Python                         ",B.Tech,Internship,146,269,4.6,Analytics       ,IT        ,Closed 
7851,ML Engineer        ,TechNova    ,Mumbai    ,816100,Fresher,"NumPy, Pandas, SQL, Power BI, Tableau, Machine Learning       ",BSc   ,Remote    ,36,231,3.5,Analytics       ,Finance   ,On Hold
9124,Data Analyst       ,SmartSoft   ,Mumbai    ,601400,Fresher,"Azure, Tableau, Excel                                         ",M.Tech,Remote    ,40,163,2.6,IT              ,IT        ,On Hold
5528,ML Engineer        ,ByteWorks   ,Chennai   ,828800,Fresher,"Excel, Statistics, NumPy                                      ",B.Tech,Full Time ,5,367,2.8,IT              ,Healthcare,Closed 
6744,Data Analyst       ,AnalyticsHub,Mumbai    ,687000,1-3    ,"Machine Learning, NumPy, Power BI, Pandas, Tableau            ",M.Tech,Full Time ,139,199,4.7,Data Engineering,E-commerce,On Hold
2345,SQL Developer      ,TechNova    ,Mumbai    ,1226100,3-6    ,"SQL, Python, Pandas, Excel, Statistics, NumPy                 ",B.Tech,Contract  ,30,61,3.7,Data Engineering,Retail    ,Closed 
4217,Data Scientist     ,SmartSoft   ,Bengaluru ,998300,2-5    ,"SQL, Pandas, Statistics                                       ",MCA   ,Internship,62,343,3.2,Business        ,Retail    ,On Hold
3351,Power BI Developer ,ByteWorks   ,Delhi     ,791300,0-2    ,"Python, Machine Learning, Excel                               ",BCA   ,Remote    ,50,489,3.1,AI              ,E-commerce,On Hold
4696,ML Engineer        ,DataCorp    ,Bengaluru ,921000,0-2    ,"Machine Learning, Excel, Pandas, Python                       ",B.Tech,Full Time ,44,25,4.9,Data Engineering,IT        ,On Hold
3400,Power BI Developer ,VisionData  ,Pune      ,898200,Fresher,"SQL, Power BI, Tableau, Azure                                 ",M.Tech,Full Time ,51,472,4.2,Business        ,Finance   ,Open   
4082,Data Analyst       ,InsightIQ   ,Pune      ,549900,Fresher,"Statistics, NumPy, Python                                     ",MCA   ,Internship,95,465,4.1,IT              ,Finance   ,Open   
9150,Data Analyst       ,ByteWorks   ,Hyderabad ,535100,Fresher,"Pandas, Python, Machine Learning, Excel, Azure, Tableau       ",BSc   ,Full Time ,113,131,3.1,IT              ,Retail    ,On Hold
1225,Business Analyst   ,AnalyticsHub,Mumbai    ,764900,2-5    ,"Pandas, Azure, Statistics                                     ",M.Tech,Internship,150,468,4.3,Data Engineering,Finance   ,Open   
3123,Data Engineer      ,TechNova    ,Bhopal    ,1107700,0-2    ,"Python, Power BI, Tableau, Machine Learning, NumPy, Excel     ",B.Tech,Full Time ,67,473,4.2,Data Engineering,Healthcare,Open   
5795,ML Engineer        ,FutureAI    ,Pune      ,1046100,1-3    ,"Excel, Python, Tableau, Pandas, Azure, SQL                    ",MCA   ,Remote    ,1,190,3.2,Analytics       ,Healthcare,Open   
7792,Data Engineer      ,ByteWorks   ,Bhopal    ,764500,Fresher,"Excel, Machine Learning, Python                               ",MCA   ,Full Time ,147,41,2.6,Data Engineering,Finance   ,On Hold
6518,Data Engineer      ,FutureAI    ,Indore    ,1067700,1-3    ,"NumPy, Pandas, Machine Learning, SQL, Azure, Power BI         ",MCA   ,Remote    ,78,14,4.7,IT              ,Healthcare,Open   
